2024-06-28 13:58:30,626 INFO    StreamThr :20107 [internal.py:wandb_internal():85] W&B internal server running at pid: 20107, started at: 2024-06-28 13:58:30.625787
2024-06-28 13:58:30,661 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: status
2024-06-28 13:58:30,663 INFO    WriterThread:20107 [datastore.py:open_for_write():87] open: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_135830-5cozuh6p/run-5cozuh6p.wandb
2024-06-28 13:58:30,663 DEBUG   SenderThread:20107 [sender.py:send():379] send: header
2024-06-28 13:58:30,663 DEBUG   SenderThread:20107 [sender.py:send():379] send: run
2024-06-28 13:58:30,951 INFO    SenderThread:20107 [dir_watcher.py:__init__():211] watching files in: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_135830-5cozuh6p/files
2024-06-28 13:58:30,951 INFO    SenderThread:20107 [sender.py:_start_run_threads():1188] run started: 5cozuh6p with start time 1719601110.625804
2024-06-28 13:58:30,978 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: check_version
2024-06-28 13:58:30,979 DEBUG   SenderThread:20107 [sender.py:send_request():406] send_request: check_version
2024-06-28 13:58:31,125 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: run_start
2024-06-28 13:58:31,173 DEBUG   HandlerThread:20107 [system_info.py:__init__():26] System info init
2024-06-28 13:58:31,173 DEBUG   HandlerThread:20107 [system_info.py:__init__():41] System info init done
2024-06-28 13:58:31,173 INFO    HandlerThread:20107 [system_monitor.py:start():194] Starting system monitor
2024-06-28 13:58:31,174 INFO    SystemMonitor:20107 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-28 13:58:31,175 INFO    HandlerThread:20107 [system_monitor.py:probe():214] Collecting system info
2024-06-28 13:58:31,176 INFO    SystemMonitor:20107 [interfaces.py:start():188] Started cpu monitoring
2024-06-28 13:58:31,178 INFO    SystemMonitor:20107 [interfaces.py:start():188] Started disk monitoring
2024-06-28 13:58:31,180 INFO    SystemMonitor:20107 [interfaces.py:start():188] Started gpu monitoring
2024-06-28 13:58:31,181 INFO    SystemMonitor:20107 [interfaces.py:start():188] Started memory monitoring
2024-06-28 13:58:31,181 INFO    SystemMonitor:20107 [interfaces.py:start():188] Started network monitoring
2024-06-28 13:58:31,206 DEBUG   HandlerThread:20107 [system_info.py:probe():152] Probing system
2024-06-28 13:58:31,218 DEBUG   HandlerThread:20107 [system_info.py:_probe_git():137] Probing git
2024-06-28 13:58:31,256 DEBUG   HandlerThread:20107 [system_info.py:_probe_git():145] Probing git done
2024-06-28 13:58:31,256 DEBUG   HandlerThread:20107 [system_info.py:probe():200] Probing system done
2024-06-28 13:58:31,257 DEBUG   HandlerThread:20107 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-113-generic-x86_64-with-glibc2.10', 'python': '3.8.5', 'heartbeatAt': '2024-06-28T18:58:31.206193', 'startedAt': '2024-06-28T18:58:30.616835', 'docker': None, 'cuda': None, 'args': ('--fname', 'configs/in1k_vith14_ep300.yaml', '--devices', 'cuda:0'), 'state': 'running', 'program': 'main_ijepa.py', 'codePathLocal': 'main_ijepa.py', 'codePath': 'main_ijepa.py', 'git': {'remote': 'https://github.com/facebookresearch/ijepa.git', 'commit': '52c1ae95d05f743e000e8f10a1f3a79b10cff048'}, 'email': 'bdytx5@mail.missouri.edu', 'root': '/home/brett/Desktop/tutorials/ijepa/ijepa', 'host': 'brett', 'username': 'brett', 'executable': '/home/brett/anaconda3/bin/python', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 3449.36825, 'min': 800.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 3597.473, 'min': 800.0, 'max': 3800.0}, {'current': 3400.0, 'min': 800.0, 'max': 3800.0}, {'current': 3400.0, 'min': 800.0, 'max': 3800.0}, {'current': 3400.0, 'min': 800.0, 'max': 3800.0}], 'disk': {'/': {'total': 456.8854446411133, 'used': 401.76232147216797}}, 'gpu': 'NVIDIA GeForce GTX 1080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 31.283321380615234}}
2024-06-28 13:58:31,257 INFO    HandlerThread:20107 [system_monitor.py:probe():224] Finished collecting system info
2024-06-28 13:58:31,257 INFO    HandlerThread:20107 [system_monitor.py:probe():227] Publishing system info
2024-06-28 13:58:31,257 DEBUG   HandlerThread:20107 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-28 13:58:31,952 INFO    Thread-12 :20107 [dir_watcher.py:_on_file_created():271] file/dir created: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_135830-5cozuh6p/files/conda-environment.yaml
2024-06-28 13:58:44,561 DEBUG   HandlerThread:20107 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-28 13:58:44,562 INFO    HandlerThread:20107 [system_monitor.py:probe():229] Finished publishing system info
2024-06-28 13:58:44,566 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: status_report
2024-06-28 13:58:44,566 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: keepalive
2024-06-28 13:58:44,566 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: status_report
2024-06-28 13:58:44,566 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: keepalive
2024-06-28 13:58:44,567 DEBUG   SenderThread:20107 [sender.py:send():379] send: files
2024-06-28 13:58:44,567 INFO    SenderThread:20107 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-28 13:58:44,852 INFO    wandb-upload_0:20107 [upload_job.py:push():130] Uploaded file /tmp/tmpqk8pr294wandb/r3r8kahy-wandb-metadata.json
2024-06-28 13:58:44,954 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: python_packages
2024-06-28 13:58:44,954 DEBUG   SenderThread:20107 [sender.py:send_request():406] send_request: python_packages
2024-06-28 13:58:44,955 INFO    Thread-12 :20107 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_135830-5cozuh6p/files/conda-environment.yaml
2024-06-28 13:58:44,955 INFO    Thread-12 :20107 [dir_watcher.py:_on_file_created():271] file/dir created: /home/brett/Desktop/tutorials/ijepa/ijepa/wandb/run-20240628_135830-5cozuh6p/files/wandb-metadata.json
2024-06-28 13:58:44,956 DEBUG   SenderThread:20107 [sender.py:send():379] send: telemetry
2024-06-28 13:58:44,956 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: stop_status
2024-06-28 13:58:44,957 DEBUG   SenderThread:20107 [sender.py:send_request():406] send_request: stop_status
2024-06-28 13:58:44,959 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-28 13:58:45,057 DEBUG   SenderThread:20107 [sender.py:send():379] send: exit
2024-06-28 13:58:45,057 INFO    SenderThread:20107 [sender.py:send_exit():586] handling exit code: 0
2024-06-28 13:58:45,057 INFO    SenderThread:20107 [sender.py:send_exit():588] handling runtime: 13
2024-06-28 13:58:45,059 INFO    SenderThread:20107 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-28 13:58:45,059 INFO    SenderThread:20107 [sender.py:send_exit():594] send defer
2024-06-28 13:58:45,059 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: defer
2024-06-28 13:58:45,059 INFO    HandlerThread:20107 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-28 13:58:45,060 DEBUG   SenderThread:20107 [sender.py:send_request():406] send_request: defer
2024-06-28 13:58:45,060 INFO    SenderThread:20107 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-28 13:58:45,060 INFO    SenderThread:20107 [sender.py:transition_state():614] send defer: 1
2024-06-28 13:58:45,060 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: defer
2024-06-28 13:58:45,060 INFO    HandlerThread:20107 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-28 13:58:45,060 DEBUG   SenderThread:20107 [sender.py:send_request():406] send_request: defer
2024-06-28 13:58:45,060 INFO    SenderThread:20107 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-28 13:58:45,060 INFO    SenderThread:20107 [sender.py:transition_state():614] send defer: 2
2024-06-28 13:58:45,060 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: defer
2024-06-28 13:58:45,060 INFO    HandlerThread:20107 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-28 13:58:45,060 INFO    HandlerThread:20107 [system_monitor.py:finish():203] Stopping system monitor
2024-06-28 13:58:45,061 INFO    HandlerThread:20107 [interfaces.py:finish():200] Joined cpu monitor
2024-06-28 13:58:45,061 INFO    HandlerThread:20107 [interfaces.py:finish():200] Joined disk monitor
2024-06-28 13:58:45,061 DEBUG   SystemMonitor:20107 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-28 13:58:45,061 DEBUG   SystemMonitor:20107 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-28 13:58:45,061 DEBUG   SystemMonitor:20107 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-28 13:58:45,098 INFO    HandlerThread:20107 [interfaces.py:finish():200] Joined gpu monitor
2024-06-28 13:58:45,098 INFO    HandlerThread:20107 [interfaces.py:finish():200] Joined memory monitor
2024-06-28 13:58:45,098 INFO    HandlerThread:20107 [interfaces.py:finish():200] Joined network monitor
2024-06-28 13:58:45,099 DEBUG   SenderThread:20107 [sender.py:send_request():406] send_request: defer
2024-06-28 13:58:45,099 INFO    SenderThread:20107 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-28 13:58:45,099 INFO    SenderThread:20107 [sender.py:transition_state():614] send defer: 3
2024-06-28 13:58:45,099 DEBUG   SenderThread:20107 [sender.py:send():379] send: stats
2024-06-28 13:58:45,099 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: defer
2024-06-28 13:58:45,099 INFO    HandlerThread:20107 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-28 13:58:45,099 DEBUG   SenderThread:20107 [sender.py:send_request():406] send_request: defer
2024-06-28 13:58:45,099 INFO    SenderThread:20107 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-28 13:58:45,099 INFO    SenderThread:20107 [sender.py:transition_state():614] send defer: 4
2024-06-28 13:58:45,099 DEBUG   HandlerThread:20107 [handler.py:handle_request():158] handle_request: defer
